id,chemID,Temp,KOA,KOA_Error,log_KOA,log_KOA_error,Error_Type,methID,Reliability,Comment
data010342,chem0750,25,NA,NA,10.32,NA,NA,meth0219,NA,NA
data010343,chem0625,25,NA,NA,10.91,NA,NA,meth0219,NA,NA
data010344,chem0626,25,NA,NA,10.91,NA,NA,meth0219,NA,NA
data010345,chem0627,25,NA,NA,10.91,NA,NA,meth0219,NA,NA
data010346,chem0517,25,NA,NA,10.91,NA,NA,meth0219,NA,NA
data010347,chem0624,25,NA,NA,10.91,NA,NA,meth0219,NA,NA
data010348,chem0649,25,NA,NA,10.91,NA,NA,meth0219,NA,NA
data010349,chem0628,25,NA,NA,10.91,NA,NA,meth0219,NA,NA
data010350,chem0447,25,NA,NA,10.91,NA,NA,meth0219,NA,NA
data010351,chem0522,25,NA,NA,10.91,NA,NA,meth0219,NA,NA
data010352,chem0631,25,NA,NA,10.91,NA,NA,meth0219,NA,NA
data010353,chem0484,25,NA,NA,11.52,NA,NA,meth0219,NA,NA
data010354,chem0629,25,NA,NA,11.52,NA,NA,meth0219,NA,NA
data010355,chem0426,25,NA,NA,12.11,NA,NA,meth0219,NA,NA
data010356,chem1614,25,NA,NA,5.21,0.3,NA,meth0221,"chemical is too polar for methodology (Aa+Bb>0.5); A is  exp , B is  exp",NA
data010357,chem0137,25,NA,NA,7.44,0.3,NA,meth0221,"chemical is too polar for methodology (Aa+Bb>1); A is  exp , B is  exp",NA
data010358,chem0117,25,NA,NA,7.91,0.35,NA,meth0221,"chemical is too polar for methodology (Aa+Bb>0.5); A is  exp , B is  exp",NA
data010359,chem0209,25,NA,NA,8.08,0.35,NA,meth0221,"chemical is too polar for methodology (Aa+Bb>0.5); A is  est , B is  est",Yasman et al. report the KOA and dU for two tris(1-chloro-2-propyl) phosphate isomers. No structural diference is indiated and the average of the two values are reported here. 
data010360,chem0210,25,NA,NA,10.07,0.39,NA,meth0221,"chemical is too polar for methodology (Aa+Bb>1); A is  exp , B is  exp",NA
data010361,chem0045,25,NA,NA,10.73,0.41,NA,meth0221,"chemical is too polar for methodology (Aa+Bb>1); A is  est , B is  est",NA
data010362,chem0116,25,NA,NA,10.32,0.4,NA,meth0221,"chemical is too polar for methodology (Aa+Bb>0.5); A is  exp , B is  exp",NA
data010363,chem0188,25,NA,NA,10.56,0.4,NA,meth0221,"chemical is too polar for methodology (Aa+Bb>0.5); A is  est , B is  est",NA
data010364,chem0044,25,NA,NA,10.89,0.41,NA,meth0221,"chemical is too polar for methodology (Aa+Bb>0.5); A is  est , B is  est",NA
data010365,chem1286,25,NA,NA,11.78,0.43,NA,meth0221,"chemical is too polar for methodology (Aa+Bb>1); A is  est , B is  est",NA
data010366,chem1614,25,NA,NA,5.15,0.3,NA,meth0221,"chemical is too polar for methodology (Aa+Bb>0.5); A is  exp , B is  exp",for labelled triethyl phosphate (135942-11-9; triethyl phosphate-d15)
data010367,chem0117,25,NA,NA,7.86,0.35,NA,meth0221,"chemical is too polar for methodology (Aa+Bb>0.5); A is  exp , B is  exp",for labelled tris(2-chloroethyl) phosphate (1276500-47-0; tris(2-chloroethyl) phosphate-d12)
data010368,chem0210,25,NA,NA,10.01,0.39,NA,meth0221,"chemical is too polar for methodology (Aa+Bb>1); A is  exp , B is  exp","for labelled tris(1,3-dichloro-2-propyl) phosphate (1447569-77-8; tris(1,3-dichloro-2-propyl) phosphate-d15)"
data010369,chem0116,25,NA,NA,10.28,0.4,NA,meth0221,"chemical is too polar for methodology (Aa+Bb>0.5); A is  exp , B is  exp",for labelled triphenyl phosphate (1173020-30-8; triphenyl phosphate-d15)
data010370,chem1418,25,NA,NA,0.440048914,NA,NA,meth0063,NA,NA
data010371,chem1423,25,NA,NA,1.026780799,NA,NA,meth0063,NA,NA
data010372,chem1417,25,NA,NA,1.17346377,NA,NA,meth0063,NA,NA
data010373,chem1437,25,NA,NA,2.713634968,NA,NA,meth0063,NA,NA
data010374,chem1588,25,NA,NA,3.887098738,NA,NA,meth0063,NA,NA
data010375,chem0122,25,NA,NA,3.667074281,NA,NA,meth0063,NA,NA
data010376,chem0093,25,NA,NA,4.620513595,NA,NA,meth0063,NA,NA
data010377,chem1617,25,NA,NA,5.280586965,NA,NA,meth0063,NA,NA
data010378,chem0083,25,NA,NA,3.227025368,NA,NA,meth0063,NA,NA
data010379,chem0075,25,NA,NA,4.107123195,NA,NA,meth0063,NA,NA
data010380,chem1618,25,NA,NA,4.107123195,NA,NA,meth0063,NA,NA
data010381,chem1619,25,NA,NA,4.473830623,NA,NA,meth0063,NA,NA
data010382,chem1620,25,NA,NA,2.493610511,NA,NA,meth0063,NA,NA
data010383,chem1548,25,NA,NA,4.69385508,NA,NA,meth0063,NA,NA
data010384,chem1546,25,NA,NA,3.373708339,NA,NA,meth0063,NA,NA
data010385,chem1621,25,NA,NA,5.427269936,NA,NA,meth0063,NA,NA
data010386,chem1622,25,NA,NA,3.080342396,NA,NA,meth0063,NA,NA
data010387,chem1589,25,NA,NA,5.060562508,NA,NA,meth0063,NA,NA
data010388,chem1552,25,NA,NA,1.100122284,NA,NA,meth0063,NA,NA
data010389,chem0389,25,NA,NA,2.493610511,NA,NA,meth0063,NA,NA
data010390,chem0037,25,NA,NA,2.420269026,NA,NA,meth0063,NA,NA
data010391,chem0032,25,NA,NA,3.153683882,NA,NA,meth0063,NA,NA
data010392,chem0033,25,NA,NA,2.34692754,NA,NA,meth0063,NA,NA
data010393,chem0035,25,NA,NA,2.786976454,NA,NA,meth0063,NA,NA
data010394,chem1550,25,NA,NA,3.080342396,NA,NA,meth0063,NA,NA
data010395,chem1559,25,NA,NA,3.593732796,NA,NA,meth0063,NA,NA
data010396,chem0027,25,NA,NA,0.073341486,NA,NA,meth0069,NA,NA
data010397,chem1420,25,NA,NA,1.026780799,NA,NA,meth0069,NA,NA
data010398,chem1429,25,NA,NA,1.393488227,NA,NA,meth0069,NA,NA
data010399,chem1428,25,NA,NA,1.466829713,NA,NA,meth0069,NA,NA
data010400,chem0090,25,NA,NA,2.126903083,NA,NA,meth0069,NA,NA
data010401,chem1418,25,NA,NA,0.586731885,NA,NA,meth0069,NA,NA
data010402,chem1423,25,NA,NA,1.17346377,NA,NA,meth0069,NA,NA
data010403,chem1417,25,NA,NA,1.320146741,NA,NA,meth0069,NA,NA
data010404,chem1437,25,NA,NA,2.713634968,NA,NA,meth0069,NA,NA
data010405,chem1588,25,NA,NA,3.667074281,NA,NA,meth0069,NA,NA
data010406,chem0122,25,NA,NA,3.667074281,NA,NA,meth0069,NA,NA
data010407,chem0093,25,NA,NA,4.473830623,NA,NA,meth0069,NA,NA
data010408,chem1617,25,NA,NA,4.987221023,NA,NA,meth0069,NA,NA
data010409,chem0083,25,NA,NA,3.080342396,NA,NA,meth0069,NA,NA
data010410,chem0075,25,NA,NA,4.033781709,NA,NA,meth0069,NA,NA
data010411,chem1618,25,NA,NA,3.813757253,NA,NA,meth0069,NA,NA
data010412,chem1619,25,NA,NA,4.987221023,NA,NA,meth0069,NA,NA
data010413,chem1620,25,NA,NA,2.566951997,NA,NA,meth0069,NA,NA
data010414,chem1548,25,NA,NA,4.620513595,NA,NA,meth0069,NA,NA
data010415,chem1546,25,NA,NA,3.373708339,NA,NA,meth0069,NA,NA
data010416,chem1621,25,NA,NA,5.353928451,NA,NA,meth0069,NA,NA
data010417,chem1622,25,NA,NA,3.080342396,NA,NA,meth0069,NA,NA
data010418,chem1589,25,NA,NA,5.133903994,NA,NA,meth0069,NA,NA
data010419,chem1552,25,NA,NA,1.026780799,NA,NA,meth0069,NA,NA
data010420,chem0389,25,NA,NA,2.786976454,NA,NA,meth0069,NA,NA
data010421,chem0037,25,NA,NA,2.493610511,NA,NA,meth0069,NA,NA
data010422,chem0032,25,NA,NA,3.153683882,NA,NA,meth0069,NA,NA
data010423,chem0033,25,NA,NA,2.493610511,NA,NA,meth0069,NA,NA
data010424,chem0035,25,NA,NA,2.640293483,NA,NA,meth0069,NA,NA
data010425,chem1550,25,NA,NA,3.007000911,NA,NA,meth0069,NA,NA
data010426,chem1559,25,NA,NA,3.447049824,NA,NA,meth0069,NA,NA
data010427,chem0026,25,NA,NA,-0.498722102,NA,NA,meth0102,NA,NA
data010428,chem0027,25,NA,NA,0.498722102,NA,NA,meth0102,NA,NA
data010429,chem0034,25,NA,NA,0.96810761,NA,NA,meth0102,NA,NA
data010430,chem0081,25,NA,NA,1.334815038,NA,NA,meth0102,NA,NA
data010431,chem0094,25,NA,NA,1.701522467,NA,NA,meth0102,NA,NA
data010432,chem0103,25,NA,NA,2.053561598,NA,NA,meth0102,NA,NA
data010433,chem0144,25,NA,NA,2.420269026,NA,NA,meth0102,NA,NA
data010434,chem0111,25,NA,NA,2.779642305,NA,NA,meth0102,NA,NA
data010435,chem1420,25,NA,NA,1.129458879,NA,NA,meth0102,NA,NA
data010436,chem1429,25,NA,NA,1.188132067,NA,NA,meth0102,NA,NA
data010437,chem1419,25,NA,NA,1.833537141,NA,NA,meth0102,NA,NA
data010438,chem1428,25,NA,NA,2.50094466,NA,NA,meth0102,NA,NA
data010439,chem0106,25,NA,NA,2.8089789,NA,NA,meth0102,NA,NA
data010440,chem0090,25,NA,NA,2.772308157,NA,NA,meth0102,NA,NA
data010441,chem0028,25,NA,NA,0.095343931,NA,NA,meth0102,NA,NA
data010442,chem1418,25,NA,NA,0.872763679,NA,NA,meth0102,NA,NA
data010443,chem1421,25,NA,NA,0.997444205,NA,NA,meth0102,NA,for trans isomer only
data010444,chem1423,25,NA,NA,1.298144296,NA,NA,meth0102,NA,NA
data010445,chem1424,25,NA,NA,1.188132067,NA,NA,meth0102,NA,NA
data010446,chem0166,25,NA,NA,1.899544478,NA,NA,meth0102,NA,NA
data010447,chem1660,25,NA,NA,0.124680526,NA,NA,meth0102,NA,NA
data010448,chem1417,25,NA,NA,1.503500455,NA,NA,meth0102,NA,NA
data010449,chem1431,25,NA,NA,1.965551815,NA,NA,meth0102,NA,NA
data010450,chem1437,25,NA,NA,2.34692754,NA,NA,meth0102,NA,NA
data010451,chem0021,25,NA,NA,3.337037596,NA,NA,meth0102,NA,NA
data010452,chem0091,25,NA,NA,3.659740133,NA,NA,meth0102,NA,NA
data010453,chem0074,25,NA,NA,3.835759698,NA,NA,meth0102,NA,NA
data010454,chem0069,25,NA,NA,4.033781709,NA,NA,meth0102,NA,NA
data010455,chem0089,25,NA,NA,3.989776818,NA,NA,meth0102,NA,NA
data010456,chem0080,25,NA,NA,3.975108521,NA,NA,meth0102,NA,NA
data010457,chem0067,25,NA,NA,5.397933342,NA,NA,meth0102,NA,NA
data010458,chem0121,25,NA,NA,7.363485157,NA,NA,meth0102,NA,NA
data010459,chem0012,25,NA,NA,3.278364408,NA,NA,meth0102,NA,NA
data010460,chem0009,25,NA,NA,3.916435332,NA,NA,meth0102,NA,NA
data010461,chem1590,25,NA,NA,6.556728815,NA,NA,meth0102,NA,NA
data010462,chem0018,25,NA,NA,4.209801275,NA,NA,meth0102,NA,NA
data010463,chem0013,25,NA,NA,3.667074281,NA,NA,meth0102,NA,NA
data010464,chem0019,25,NA,NA,4.415157435,NA,NA,meth0102,NA,NA
data010465,chem0041,25,NA,NA,3.813757253,NA,NA,meth0102,NA,NA
data010466,chem0020,25,NA,NA,4.781864863,NA,NA,meth0102,NA,NA
data010467,chem1034,25,NA,NA,5.742638325,NA,NA,meth0102,NA,NA
data010468,chem0109,25,NA,NA,5.082564954,NA,NA,meth0102,NA,NA
data010469,chem1035,25,NA,NA,5.955328633,NA,NA,meth0102,NA,NA
data010470,chem1036,25,NA,NA,6.02133597,NA,NA,meth0102,NA,NA
data010471,chem1037,25,NA,NA,5.999333524,NA,NA,meth0102,NA,NA
data010472,chem1638,25,NA,NA,5.449272382,NA,NA,meth0102,NA,NA
data010473,chem0113,25,NA,NA,5.881987147,NA,NA,meth0102,NA,NA
data010474,chem1639,25,NA,NA,6.762084975,NA,NA,meth0102,NA,NA
data010475,chem0115,25,NA,NA,1.422824821,NA,NA,meth0102,NA,NA
data010476,chem0100,25,NA,NA,3.285698556,NA,NA,meth0102,NA,NA
data010477,chem0129,25,NA,NA,3.87976459,NA,NA,meth0102,NA,NA
data010478,chem0008,25,NA,NA,2.412934877,NA,NA,meth0102,NA,NA
data010479,chem1654,25,NA,NA,2.200244569,NA,NA,meth0102,NA,NA
data010480,chem1655,25,NA,NA,2.053561598,NA,NA,meth0102,NA,NA
data010481,chem1588,25,NA,NA,2.544949551,NA,NA,meth0102,NA,NA
data010482,chem0189,25,NA,NA,2.082898192,NA,NA,meth0102,NA,NA
data010483,chem0076,25,NA,NA,3.87976459,NA,NA,meth0102,NA,NA
data010484,chem0143,25,NA,NA,3.41771323,NA,NA,meth0102,NA,NA
data010485,chem1626,25,NA,NA,4.224469572,NA,NA,meth0102,NA,NA
data010486,chem1650,25,NA,NA,1.752861506,NA,NA,meth0102,NA,NA
data010487,chem0124,25,NA,NA,3.117013139,NA,NA,meth0102,NA,NA
data010488,chem0126,25,NA,NA,3.329703447,NA,NA,meth0102,NA,NA
data010489,chem1624,25,NA,NA,4.79653316,NA,NA,meth0102,NA,NA
data010490,chem0014,25,NA,NA,3.513057162,NA,NA,meth0102,NA,NA
data010491,chem0051,25,NA,NA,3.806423104,NA,NA,meth0102,NA,NA
data010492,chem0122,25,NA,NA,4.385820841,NA,NA,meth0102,NA,NA
data010493,chem0085,25,NA,NA,4.004445115,NA,NA,meth0102,NA,NA
data010494,chem0072,25,NA,NA,4.077786601,NA,NA,meth0102,NA,NA
data010495,chem0165,25,NA,NA,4.481164772,NA,NA,meth0102,NA,NA
data010496,chem1667,25,NA,NA,3.579064499,NA,NA,meth0102,NA,NA
data010497,chem0102,25,NA,NA,4.774530714,NA,NA,meth0102,NA,NA
data010498,chem1005,25,NA,NA,5.493277273,NA,NA,meth0102,NA,NA
data010499,chem1637,25,NA,NA,5.15590644,NA,NA,meth0102,NA,NA
data010500,chem0010,25,NA,NA,4.862540497,NA,NA,meth0102,NA,NA
data010501,chem1554,25,NA,NA,5.00188932,NA,NA,meth0102,NA,NA
data010502,chem1040,25,NA,NA,5.229247925,NA,NA,meth0102,NA,NA
data010503,chem1042,25,NA,NA,5.639960245,NA,NA,meth0102,NA,NA
data010504,chem1043,25,NA,NA,5.991999376,NA,NA,meth0102,NA,NA
data010505,chem0084,25,NA,NA,1.848205438,NA,NA,meth0102,NA,NA
data010506,chem0054,25,NA,NA,2.772308157,NA,NA,meth0102,NA,NA
data010507,chem1545,25,NA,NA,2.911656979,NA,NA,meth0102,NA,NA
data010508,chem0142,25,NA,NA,3.146349733,NA,NA,meth0102,NA,NA
data010509,chem1656,25,NA,NA,3.139015585,NA,NA,meth0102,NA,NA
data010510,chem0093,25,NA,NA,3.447049824,NA,NA,meth0102,NA,NA
data010511,chem1657,25,NA,NA,3.549727904,NA,NA,meth0102,NA,NA
data010512,chem0128,25,NA,NA,3.806423104,NA,NA,meth0102,NA,NA
data010513,chem1670,25,NA,NA,4.598511149,NA,NA,meth0102,NA,NA
data010514,chem1630,25,NA,NA,3.608401093,NA,NA,meth0102,NA,NA
data010515,chem1632,25,NA,NA,4.64251604,NA,NA,meth0102,NA,NA
data010516,chem1625,25,NA,NA,7.238804631,NA,NA,meth0102,NA,NA
data010517,chem1641,25,NA,NA,7.620180357,NA,NA,meth0102,NA,NA
data010518,chem1004,25,NA,NA,4.283142761,NA,NA,meth0102,NA,NA
data010519,chem0968,25,NA,NA,-1.246805256,NA,NA,meth0102,NA,NA
data010520,chem0031,25,NA,NA,2.70630082,NA,NA,meth0102,NA,NA
data010521,chem1661,25,NA,NA,2.838315494,NA,NA,meth0102,NA,NA
data010522,chem1540,25,NA,NA,3.256361962,NA,NA,meth0102,NA,NA
data010523,chem1586,25,NA,NA,3.175686328,NA,NA,meth0102,NA,NA
data010524,chem1636,25,NA,NA,6.322036061,NA,NA,meth0102,NA,NA
data010525,chem0097,25,NA,NA,3.615735241,NA,NA,meth0102,NA,NA
data010526,chem1633,25,NA,NA,3.087676545,NA,NA,meth0102,NA,NA
data010527,chem0108,25,NA,NA,4.371152543,NA,NA,meth0102,NA,NA
data010528,chem0145,25,NA,NA,3.916435332,NA,NA,meth0102,NA,NA
data010529,chem0366,25,NA,NA,4.121791492,NA,NA,meth0102,NA,NA
data010530,chem1617,25,NA,NA,4.635181892,NA,NA,meth0102,NA,NA
data010531,chem0312,25,NA,NA,5.236582074,NA,NA,meth0102,NA,NA
data010532,chem0364,25,NA,NA,4.429825732,NA,NA,meth0102,NA,NA
data010533,chem1631,25,NA,NA,4.415157435,NA,NA,meth0102,NA,NA
data010534,chem1539,25,NA,NA,4.495833069,NA,NA,meth0102,NA,NA
data010535,chem1642,25,NA,NA,4.737859972,NA,NA,meth0102,NA,NA
data010536,chem0036,25,NA,NA,3.285698556,NA,NA,meth0102,NA,NA
data010537,chem0083,25,NA,NA,3.190354625,NA,NA,meth0102,NA,NA
data010538,chem0098,25,NA,NA,3.344371745,NA,NA,meth0102,NA,NA
data010539,chem0075,25,NA,NA,4.165796384,NA,NA,meth0102,NA,NA
data010540,chem0055,25,NA,NA,3.498388864,NA,NA,meth0102,NA,NA
data010541,chem0086,25,NA,NA,3.593732796,NA,NA,meth0102,NA,NA
data010542,chem1669,25,NA,NA,3.300366853,NA,NA,meth0102,NA,NA
data010543,chem1618,25,NA,NA,4.004445115,NA,NA,meth0102,NA,NA
data010544,chem1006,25,NA,NA,4.349150098,NA,NA,meth0102,NA,NA
data010545,chem1619,25,NA,NA,4.385820841,NA,NA,meth0102,NA,NA
data010546,chem1076,25,NA,NA,8.155573202,NA,NA,meth0102,NA,NA
data010547,chem1659,25,NA,NA,9.930437154,NA,NA,meth0102,NA,NA
data010548,chem1589,25,NA,NA,5.097233251,NA,NA,meth0102,NA,NA
data010549,chem1646,25,NA,NA,4.165796384,NA,NA,meth0102,NA,NA
data010550,chem1648,25,NA,NA,5.669296839,NA,NA,meth0102,NA,NA
data010551,chem1651,25,NA,NA,5.375930896,NA,NA,meth0102,NA,NA
data010552,chem1614,25,NA,NA,6.674075192,NA,NA,meth0102,NA,NA
data010553,chem1652,25,NA,NA,7.34881686,NA,NA,meth0102,NA,NA
data010554,chem1658,25,NA,NA,5.507945571,NA,NA,meth0102,NA,NA
data010555,chem1644,25,NA,NA,7.444160791,NA,NA,meth0102,NA,NA
data010556,chem1115,25,NA,NA,6.930770392,NA,NA,meth0102,NA,NA
data010557,chem1647,25,NA,NA,6.945438689,NA,NA,meth0102,NA,NA
data010558,chem1671,25,NA,NA,7.50283398,NA,NA,meth0102,NA,NA
data010559,chem1653,25,NA,NA,9.571063874,NA,NA,meth0102,NA,NA
data010560,chem1157,25,NA,NA,7.253472929,NA,NA,meth0102,NA,NA
data010561,chem1124,25,NA,NA,9.109012515,NA,NA,meth0102,NA,NA
data010562,chem1645,25,NA,NA,9.013668584,NA,NA,meth0102,NA,NA
data010563,chem1620,25,NA,NA,2.229581163,NA,NA,meth0102,NA,NA
data010564,chem1548,25,NA,NA,4.048450007,NA,NA,meth0102,NA,NA
data010565,chem1634,25,NA,NA,2.860317939,NA,NA,meth0102,NA,NA
data010566,chem1546,25,NA,NA,3.029003356,NA,NA,meth0102,NA,NA
data010567,chem1621,25,NA,NA,4.781864863,NA,NA,meth0102,NA,NA
data010568,chem1622,25,NA,NA,3.454383973,NA,NA,meth0102,NA,NA
data010569,chem1552,25,NA,NA,1.921546923,NA,NA,meth0102,NA,NA
data010570,chem0389,25,NA,NA,2.933659425,NA,NA,meth0102,NA,NA
data010571,chem0037,25,NA,NA,2.39826658,NA,NA,meth0102,NA,NA
data010572,chem0015,25,NA,NA,2.801644751,NA,NA,meth0102,NA,NA
data010573,chem0978,25,NA,NA,1.928881072,NA,NA,meth0102,NA,NA
data010574,chem0022,25,NA,NA,3.31503515,NA,NA,meth0102,NA,NA
data010575,chem0052,25,NA,NA,3.703745024,NA,NA,meth0102,NA,NA
data010576,chem0163,25,NA,NA,2.229581163,NA,NA,meth0102,NA,NA
data010577,chem1664,25,NA,NA,2.207578717,NA,NA,meth0102,NA,NA
data010578,chem0148,25,NA,NA,2.332259243,NA,NA,meth0102,NA,NA
data010579,chem0377,25,NA,NA,1.760195655,NA,NA,meth0102,NA,NA
data010580,chem0053,25,NA,NA,2.376264134,NA,NA,meth0102,NA,NA
data010581,chem0363,25,NA,NA,3.850427995,NA,NA,meth0102,NA,NA
data010582,chem0070,25,NA,NA,4.473830623,NA,NA,meth0102,NA,NA
data010583,chem0352,25,NA,NA,4.173130532,NA,NA,meth0102,NA,NA
data010584,chem0441,25,NA,NA,7.165463146,NA,NA,meth0102,NA,NA
data010585,chem0444,25,NA,NA,6.952772837,NA,NA,meth0102,NA,NA
data010586,chem0505,25,NA,NA,7.664185248,NA,NA,meth0102,NA,NA
data010587,chem0979,25,NA,NA,1.870207883,NA,NA,meth0102,NA,NA
data010588,chem0032,25,NA,NA,3.461718122,NA,NA,meth0102,NA,NA
data010589,chem0318,25,NA,NA,4.378486692,NA,NA,meth0102,NA,NA
data010590,chem0033,25,NA,NA,2.471608066,NA,NA,meth0102,NA,NA
data010591,chem1628,25,NA,NA,2.750305711,NA,NA,meth0102,NA,NA
data010592,chem1663,25,NA,NA,2.70630082,NA,NA,meth0102,NA,NA
data010593,chem1629,25,NA,NA,2.456939769,NA,NA,meth0102,NA,NA
data010594,chem1549,25,NA,NA,3.124347288,NA,NA,meth0102,NA,NA
data010595,chem1635,25,NA,NA,3.483720567,NA,NA,meth0102,NA,NA
data010596,chem0362,25,NA,NA,4.231803721,NA,NA,meth0102,NA,NA
data010597,chem0350,25,NA,NA,5.05322836,NA,NA,meth0102,NA,NA
data010598,chem1623,25,NA,NA,5.251250371,NA,NA,meth0102,NA,NA
data010599,chem1662,25,NA,NA,3.762418213,NA,NA,meth0102,NA,NA
data010600,chem0030,25,NA,NA,1.98755426,NA,NA,meth0102,NA,NA
data010601,chem0035,25,NA,NA,2.640293483,NA,NA,meth0102,NA,NA
data010602,chem1550,25,NA,NA,2.911656979,NA,NA,meth0102,NA,NA
data010603,chem1155,25,NA,NA,4.532503812,NA,NA,meth0102,NA,NA
data010604,chem1666,25,NA,NA,0.645405074,NA,NA,meth0102,NA,NA
data010605,chem1665,25,NA,NA,1.672185872,NA,NA,meth0102,NA,NA
data010606,chem0975,25,NA,NA,1.041449096,NA,NA,meth0102,NA,NA
data010607,chem0976,25,NA,NA,2.002222558,NA,NA,meth0102,NA,NA
data010608,chem0042,25,NA,NA,-0.630736776,NA,NA,meth0102,NA,NA
data010609,chem1521,25,NA,NA,2.50094466,NA,NA,meth0102,NA,NA
data010610,chem0138,25,NA,NA,2.522947106,NA,NA,meth0102,NA,NA
data010611,chem1056,25,NA,NA,1.767529804,NA,NA,meth0102,NA,NA
data010612,chem1553,25,NA,NA,4.466496475,NA,NA,meth0102,NA,NA
data010613,chem1668,25,NA,NA,2.566951997,NA,NA,meth0102,NA,NA
data010614,chem1649,25,NA,NA,3.256361962,NA,NA,meth0102,NA,NA
data010615,chem1559,25,NA,NA,2.559617848,NA,NA,meth0102,NA,NA
data010616,chem1627,25,NA,NA,6.828092312,NA,NA,meth0102,NA,NA
data010617,chem1640,25,NA,NA,5.016557617,NA,NA,meth0102,NA,NA
data010618,chem1643,25,NA,NA,9.681076103,NA,NA,meth0102,NA,NA
data010619,chem0026,25,NA,NA,-0.572063588,NA,NA,meth0103,NA,NA
data010620,chem0027,25,NA,NA,0.337370834,NA,NA,meth0103,NA,NA
data010621,chem0034,25,NA,NA,0.828758788,NA,NA,meth0103,NA,NA
data010622,chem0081,25,NA,NA,1.195466216,NA,NA,meth0103,NA,NA
data010623,chem0094,25,NA,NA,1.562173644,NA,NA,meth0103,NA,NA
data010624,chem0103,25,NA,NA,1.914212775,NA,NA,meth0103,NA,NA
data010625,chem0144,25,NA,NA,2.266251906,NA,NA,meth0103,NA,NA
data010626,chem0111,25,NA,NA,2.618291037,NA,NA,meth0103,NA,NA
data010627,chem1420,25,NA,NA,1.063451542,NA,NA,meth0103,NA,NA
data010628,chem1429,25,NA,NA,1.166129621,NA,NA,meth0103,NA,NA
data010629,chem1419,25,NA,NA,1.518168752,NA,NA,meth0103,NA,NA
data010630,chem1428,25,NA,NA,2.258917757,NA,NA,meth0103,NA,NA
data010631,chem0106,25,NA,NA,2.662295928,NA,NA,meth0103,NA,NA
data010632,chem0090,25,NA,NA,2.713634968,NA,NA,meth0103,NA,NA
data010633,chem0028,25,NA,NA,-0.117346377,NA,NA,meth0103,NA,NA
data010634,chem1418,25,NA,NA,0.704078262,NA,NA,meth0103,NA,NA
data010635,chem1421,25,NA,NA,0.682075816,NA,NA,meth0103,NA,for trans isomer only
data010636,chem1423,25,NA,NA,1.261473553,NA,NA,meth0103,NA,NA
data010637,chem1424,25,NA,NA,0.982775907,NA,NA,meth0103,NA,NA
data010638,chem0166,25,NA,NA,1.664851724,NA,NA,meth0103,NA,NA
data010639,chem1660,25,NA,NA,0.007334149,NA,NA,meth0103,NA,NA
data010640,chem1417,25,NA,NA,1.569507792,NA,NA,meth0103,NA,NA
data010641,chem1431,25,NA,NA,1.965551815,NA,NA,meth0103,NA,NA
data010642,chem1437,25,NA,NA,2.310256797,NA,NA,meth0103,NA,NA
data010643,chem0021,25,NA,NA,3.117013139,NA,NA,meth0103,NA,NA
data010644,chem0091,25,NA,NA,3.586398647,NA,NA,meth0103,NA,NA
data010645,chem0074,25,NA,NA,3.696410876,NA,NA,meth0103,NA,NA
data010646,chem0069,25,NA,NA,4.173130532,NA,NA,meth0103,NA,NA
data010647,chem0089,25,NA,NA,4.041115858,NA,NA,meth0103,NA,NA
data010648,chem0080,25,NA,NA,4.019113412,NA,NA,meth0103,NA,NA
data010649,chem0067,25,NA,NA,5.295255262,NA,NA,meth0103,NA,NA
data010650,chem0121,25,NA,NA,7.29747782,NA,NA,meth0103,NA,NA
data010651,chem0012,25,NA,NA,3.197688773,NA,NA,meth0103,NA,NA
data010652,chem0009,25,NA,NA,3.755084064,NA,NA,meth0103,NA,NA
data010653,chem1590,25,NA,NA,5.977331079,NA,NA,meth0103,NA,NA
data010654,chem0018,25,NA,NA,4.107123195,NA,NA,meth0103,NA,NA
data010655,chem0013,25,NA,NA,3.652405984,NA,NA,meth0103,NA,NA
data010656,chem0019,25,NA,NA,4.253806166,NA,NA,meth0103,NA,NA
data010657,chem0041,25,NA,NA,3.711079173,NA,NA,meth0103,NA,NA
data010658,chem0020,25,NA,NA,4.605845297,NA,NA,meth0103,NA,NA
data010659,chem1034,25,NA,NA,5.86731885,NA,NA,meth0103,NA,NA
data010660,chem0109,25,NA,NA,4.943216131,NA,NA,meth0103,NA,NA
data010661,chem1035,25,NA,NA,6.234026278,NA,NA,meth0103,NA,NA
data010662,chem1036,25,NA,NA,6.32937021,NA,NA,meth0103,NA,NA
data010663,chem1037,25,NA,NA,6.22669213,NA,NA,meth0103,NA,NA
data010664,chem1638,25,NA,NA,5.302589411,NA,NA,meth0103,NA,NA
data010665,chem0113,25,NA,NA,5.676630988,NA,NA,meth0103,NA,NA
data010666,chem1639,25,NA,NA,6.564062964,NA,NA,meth0103,NA,NA
data010667,chem0115,25,NA,NA,1.342149187,NA,NA,meth0103,NA,NA
data010668,chem0100,25,NA,NA,3.168352179,NA,NA,meth0103,NA,NA
data010669,chem0129,25,NA,NA,3.77708651,NA,NA,meth0103,NA,NA
data010670,chem0008,25,NA,NA,2.258917757,NA,NA,meth0103,NA,NA
data010671,chem1654,25,NA,NA,2.126903083,NA,NA,meth0103,NA,NA
data010672,chem1655,25,NA,NA,2.126903083,NA,NA,meth0103,NA,NA
data010673,chem1588,25,NA,NA,2.574286146,NA,NA,meth0103,NA,NA
